sigma_rate,exp_b,beta
0.06050582,2.526993,2.9484358
-0.017226443,2.4498649,2.9688694
0.12105136,2.7033784,2.9351418
0.032254368,2.336906,2.9493818
0.0227687,2.16655,2.8612309
0.037209824,2.8151536,2.9880264
-0.024209876,2.4772184,3.0011678
-0.026559565,2.6285074,3.022733
-0.054889448,2.2402484,2.8417711
-0.002201789,2.612815,2.926088
-0.017132655,2.4563894,2.9681644
0.012694556,2.5814612,2.9872403
-0.039835125,2.1339076,2.9840481
0.018001622,2.2508287,3.0129232
-0.023812756,2.5565522,3.0178308
-0.02136112,2.533101,2.9998593
-0.024460074,2.6569128,2.9743254
0.06679278,2.415499,2.9553502
0.017464072,2.490683,3.0283375
-0.079016946,2.5032763,2.9889407
0.01498081,2.7283542,3.0342321
-0.006320403,2.6903198,3.0332744
0.022745186,2.4820936,2.9441974
0.07118598,2.2661119,2.9625793
0.074849196,2.3830383,2.8669374
-0.019976899,2.1454313,2.8920877
-0.073567905,2.387796,2.8865616
0.001692241,2.4514594,3.0718665
-0.024106547,2.5997174,2.9882474
-0.03534913,2.5125816,2.990441
0.010228578,2.6868682,2.9470065
-0.05046677,2.259653,2.9610019
0.0478527,2.4113355,2.9230573
0.025755819,2.6495476,3.0708716
0.05896446,2.6199481,3.0173652
0.012988079,2.425195,2.8551712
-0.03975486,2.9185224,3.010322
0.052262004,2.6407933,2.9706476
-0.026580267,2.3243961,2.9885957
0.1203003,2.434057,2.8146641
0.012134976,2.177036,2.8066154
0.0734801,2.3970156,2.941856
-0.035031047,2.4670384,2.963729
0.095729016,2.7342584,3.1151023
-0.056691766,2.7919984,3.066193
0.0140673015,2.6172428,2.9139817
0.04882822,2.3058038,3.041265
0.040097985,2.1789565,2.7826142
0.08148483,2.2665036,2.9546103
0.0018511778,2.5433345,2.9094458
-0.020702872,2.678458,2.9631932
-0.019748736,2.486079,3.144041
0.07689583,2.4965932,2.9697611
-0.036035385,2.2116508,2.8447897
0.12361999,2.3961022,2.9868526
0.03660521,2.243637,2.8265007
-0.0019052653,2.149804,2.8577397
0.07359051,2.6394901,2.9219472
0.022306055,2.5672054,2.9173667
0.041908313,2.4119582,2.9213126
0.03430369,2.352254,3.0308173
-0.011436445,2.3198068,2.9246173
-0.11627065,2.3741906,2.8826954
-0.041152664,2.5678222,2.9660335
-0.0016414672,2.4440885,2.9677763
0.009483593,2.5988286,2.8826609
0.10178496,2.5063112,3.0291257
-0.041420635,2.7538435,2.9794323
0.08138866,2.56957,2.9455032
-0.0042578066,2.5205026,3.0002813
0.057923302,2.6623635,2.9786167
0.010983287,2.5878348,3.0615196
0.09624106,2.562147,3.024416
0.083983734,2.484965,2.9301207
0.037562285,2.6917193,3.0698133
-0.030561253,2.5495384,2.971428
0.012875268,2.6038537,2.8767524
-0.043466467,2.3126645,2.99974
0.05354203,2.4765654,2.9541798
-0.012722154,2.4179502,2.9338706
-0.0021934966,2.648208,3.0649235
0.039657343,2.406258,2.9911952
0.066711,2.466537,2.876862
0.07802201,2.3294182,2.9903111
0.03735481,2.7119148,2.929515
-0.02155888,2.417931,2.976602
0.068440564,2.227244,2.9621577
0.023249019,2.2146907,2.9202704
0.010976354,2.3047266,3.0264053
-0.09671041,2.5410566,3.1085215
0.097498976,2.469627,3.0058787
0.0652865,2.3389082,2.8619938
0.11175807,2.3446379,2.984256
0.012137309,2.518858,3.0446613
-0.05424889,2.5513802,2.9158752
0.079503566,2.4686546,2.9979978
-0.013855697,2.5976467,2.9556618
-0.036131617,2.3274798,2.9078171
0.0035411473,2.5506206,2.9286804
0.020818196,2.375618,2.8652675
0.0431133,2.4176514,3.070305
0.0512512,2.431188,3.0004303
0.015916437,2.6311529,3.0641947
-0.059958875,2.6691859,2.9721928
0.04976299,2.2197838,2.989993
0.029907107,2.637581,2.9571607
0.022918047,2.4911742,2.9618762
0.04728206,2.5570884,2.8957193
-0.028098792,2.3495297,2.899288
0.024127202,2.3427613,2.8774915
-0.013500736,2.356912,2.9235125
0.052499052,2.3218153,2.979351
0.02069602,2.4410796,2.9895623
0.10914228,2.5472329,2.9568236
0.07002859,2.6087122,3.026037
-0.030178916,2.6704125,3.0031698
-0.04921113,2.388128,2.8746176
0.009392066,2.5650108,2.7616425
0.016596844,2.6688967,2.8968058
0.075991206,2.2870455,2.916873
0.121968195,2.5784528,2.9548829
-0.020999774,2.4957798,2.9826791
0.016229844,2.4110534,2.9932182
0.08418566,2.1619697,2.9632356
0.03137672,2.3128252,2.9913743
0.016474698,2.4573073,2.977091
0.04628126,2.4814692,2.9448166
-0.019593123,2.4745438,2.9955425
0.02563912,2.3438873,2.9357007
-0.0067716734,2.4748316,2.9582558
0.033879995,2.458428,2.7396984
0.011531793,2.6129136,3.0560982
0.031158205,2.3648095,2.9226878
0.083530314,2.2540684,2.8713915
0.090224355,2.4403036,2.944507
-0.0052995784,2.3170834,2.8678298
-0.0030244188,2.4558132,2.8780572
-0.025712918,2.601409,3.0089445
-0.00152082,2.4816349,2.957545
0.027339898,2.351321,2.9435208
0.005675697,2.5640945,2.9159856
0.016246807,2.3525786,2.9524066
0.06222894,2.5225077,2.9241004
-0.016976219,2.6345062,2.95379
-0.026449364,2.3712506,2.797966
-0.0137329,2.6972623,3.0000417
-0.05198987,2.360328,2.908305
0.022105765,2.345479,2.9162858
0.0053366236,2.7170386,3.1257267
-0.025274921,2.3129227,2.9456027
0.038411282,2.577996,2.8859353
0.03288872,2.539698,2.8681736
0.0051910337,2.6096504,2.9641185
-0.007937406,2.4962015,3.0194426
0.06824215,2.3646784,2.9669993
-0.013107683,2.4890192,2.969266
0.011336071,2.5759482,2.8256974
0.04627546,2.40776,2.9383078
-0.04368821,2.5035968,3.0408788
-0.017572936,2.6941774,2.936725
0.03432514,2.5518124,3.0368443
0.014862396,2.4582624,2.977054
0.08050259,2.649057,2.8633811
0.023051403,2.3450828,2.8569994
0.020589488,2.4640856,2.93412
0.032462314,2.3332925,2.9206285
-0.03517567,2.3105266,2.9628887
-0.041484546,2.5406308,2.9143326
0.003464396,2.5726638,3.075302
-0.0232322,2.53337,2.9014127
0.02317042,2.529597,2.9593406
0.07264529,2.6854477,2.927299
-0.066465504,2.519551,2.9566758
0.041079417,2.4559278,3.005068
-0.058525264,2.3740427,2.8466544
0.023521502,2.4499512,2.9907577
-0.015680883,2.5305343,3.015522
-0.014193795,2.57187,2.9921212
-0.006478439,2.7155035,2.972874
0.011846021,2.350235,2.8590658
-0.008128705,2.4086366,2.8865166
0.009339465,2.5964854,2.94719
-0.022001188,2.308604,2.9613829
0.057221167,2.7104435,3.0434253
-0.029971208,2.4361029,2.9121373
0.0502985,2.4283566,2.8326876
0.10077294,2.7236495,2.8982902
0.09057725,2.5760853,2.9752607
-0.02935775,2.4233646,2.9056826
0.075268365,2.2879171,2.961268
0.056220796,2.8456705,2.9718122
-0.07292376,2.417849,3.0187206
0.027487587,2.4252093,2.9760993
-0.014378634,2.4717839,2.9456906
-0.014482732,2.4302375,2.855174
-0.0034900373,2.5937746,2.9759543
0.10087966,2.6112313,2.90736
-0.07395248,2.510075,3.02547
0.0141655775,2.387505,2.9080262
0.047189858,2.5909219,2.9846623
0.012033871,2.5727572,2.982949
-0.049757972,2.4822762,3.1340868
0.06816347,2.4324012,2.9172502
0.005771176,2.338944,3.0002491
-0.0030635474,2.2675822,2.9905455
-0.021977779,2.404686,2.9513152
-0.037908584,2.6347153,2.831158
-0.032529697,2.5575886,2.9179082
-0.05357629,2.5350358,2.9847379
-0.060455173,2.114925,2.901221
0.010161694,2.4677293,2.8628135
0.027117062,2.459617,2.9748137
0.0066450546,2.2436247,2.947644
-0.0733945,2.5495055,3.0034254
0.061912775,2.5436766,2.9801812
0.08252563,2.5153384,2.8821437
0.03937402,2.481991,2.8791215
0.033763733,2.4462516,2.988605
-0.009866365,2.5503268,2.8947387
0.006543899,2.6556642,2.9862964
-0.022341546,2.3201456,2.8556888
0.049734022,2.5128667,2.9667425
0.034143854,2.5474937,2.911866
0.015090475,2.3268182,2.940202
-0.05046451,2.2831032,3.0172405
0.05580752,2.5126708,3.03078
-0.0019531725,2.5574646,2.8415694
