"","trial","val_basic","delay","val_prc","response","RT","respSide","sideNOW","Version","loopID","Context"
"9029",19,20,14,1.2,0,1.6452,1,1,"S2",27,1
"9030",20,20,73,1.83,0,1.6438,2,2,"S2",27,1
"9031",21,20,6,1.025,0,1.7569,2,2,"S2",27,1
"9032",22,20,23,2.8,0,1.4796,1,1,"S2",27,1
"9033",23,20,4,2.07,1,1.6656,1,2,"S2",27,1
"9034",24,20,29,2.8,0,1.6999,2,2,"S2",27,1
"9035",25,20,73,1.025,0,1.6391,1,1,"S2",27,1
"9036",26,20,4,2.8,1,1.6015,1,2,"S2",27,1
"9037",27,20,73,1.47,0,1.581,1,1,"S2",27,1
"9038",28,20,6,3.8,0,1.5569,1,1,"S2",27,1
"9039",29,20,2,3.5,1,1.6523,1,2,"S2",27,1
"9040",30,20,118,1.5,0,1.5437,1,1,"S2",27,1
"9041",31,20,4,2.5,1,1.653,1,2,"S2",27,1
"9042",32,20,62,2.5,0,1.5518,1,1,"S2",27,1
"9043",33,20,6,1.2,0,1.7379,2,2,"S2",27,1
"9044",34,20,50,3.1,0,1.417,1,1,"S2",27,1
"9045",35,20,62,3.5,0,1.444,1,1,"S2",27,1
"9046",36,20,23,3.1,0,1.4719,2,2,"S2",27,1
"9047",37,20,73,1.08,0,1.5258,1,1,"S2",27,1
"9048",38,20,2,2.07,1,1.7697,2,1,"S2",27,1
"9049",39,20,6,2.07,1,2.7031,1,2,"S2",27,1
"9050",40,20,118,1.7,0,1.6225,1,1,"S2",27,1
"9051",41,20,4,1.47,1,1.8912,1,2,"S2",27,1
"9052",42,20,4,1.5,1,1.6817,1,2,"S2",27,1
"9053",43,20,14,2.07,0,1.7688,1,1,"S2",27,1
"9054",44,20,118,1.83,0,1.3031,2,2,"S2",27,1
"9055",45,20,4,3.8,1,1.6364,1,2,"S2",27,1
"9056",46,20,73,2.5,0,1.4288,1,1,"S2",27,1
"9057",47,20,50,2.5,0,1.3553,1,1,"S2",27,1
"9058",48,20,14,1.5,0,1.468,1,1,"S2",27,1
"9059",49,20,73,1.2,0,1.3799,2,2,"S2",27,1
"9060",50,20,62,1.33,0,2.0786,2,2,"S2",27,1
"9061",51,20,62,1.2,0,1.4591,2,2,"S2",27,1
"9062",52,20,50,1.08,0,1.408,1,1,"S2",27,1
"9063",53,20,73,1.33,0,1.3003,1,1,"S2",27,1
"9064",54,20,29,1.47,0,1.619,2,2,"S2",27,1
"9065",55,20,29,1.5,0,1.4627,1,1,"S2",27,1
"9066",56,20,2,1.2,1,1.6517,2,1,"S2",27,1
"9067",57,20,118,1.2,0,1.44,1,1,"S2",27,1
"9068",58,20,4,1.025,0,1.5103,1,1,"S2",27,1
"9069",59,20,62,1.47,0,1.3774,1,1,"S2",27,1
"9070",60,20,118,1.47,0,1.1817,1,1,"S2",27,1
"9071",61,20,29,1.2,0,1.1151,1,1,"S2",27,1
"9072",62,20,4,1.7,1,1.685,2,1,"S2",27,1
"9073",63,20,73,1.2,0,1.413,2,2,"S2",27,1
"9074",64,20,6,1.08,0,1.5766,1,1,"S2",27,1
"9075",65,20,29,1.025,0,1.8226,2,2,"S2",27,1
"9076",66,20,4,1.83,1,1.8211,2,1,"S2",27,1
"9077",67,20,14,2.8,0,1.1673,1,1,"S2",27,1
"9078",68,20,62,2.07,0,1.4558,2,2,"S2",27,1
"9079",69,20,6,1.83,1,2.899,1,2,"S2",27,1
"9080",70,20,6,3.1,1,2.0187,2,1,"S2",27,1
"9081",71,20,2,1.9,1,1.6804,1,2,"S2",27,1
"9082",72,20,50,1.025,0,2.0768,1,1,"S2",27,1
"9083",73,20,23,1.33,0,2.3162,2,2,"S2",27,1
"9084",74,20,73,2.3,0,1.3669,1,1,"S2",27,1
"9085",75,20,50,2.8,0,1.032,1,1,"S2",27,1
"9086",76,20,14,3.5,0,1.1192,1,1,"S2",27,1
"9087",77,20,50,1.7,0,1.3153,2,2,"S2",27,1
"9088",78,20,50,1.5,0,1.1257,1,1,"S2",27,1
"9089",79,20,118,3.1,0,1.1891,2,2,"S2",27,1
"9090",80,20,23,2.3,0,0.9439,1,1,"S2",27,1
"9091",81,20,73,2.8,0,1.2953,2,2,"S2",27,1
"9092",82,20,62,1.83,0,1.2511,2,2,"S2",27,1
"9093",83,20,14,1.47,0,1.1563,2,2,"S2",27,1
"9094",84,20,2,1.33,1,2.3918,2,1,"S2",27,1
"9095",85,20,50,1.2,0,1.4097,2,2,"S2",27,1
"9096",86,20,29,1.9,0,1.0386,1,1,"S2",27,1
"9097",87,20,6,1.2,0,1.5058,2,2,"S2",27,1
"9098",88,20,23,2.5,0,1.4963,1,1,"S2",27,1
"9099",89,20,62,3.1,0,1.5736,1,1,"S2",27,1
"9100",90,20,29,2.5,0,1.085,1,1,"S2",27,1
"9101",91,20,118,1.33,0,1.4351,1,1,"S2",27,1
"9102",92,20,14,2.3,0,1.638,2,2,"S2",27,1
"9103",93,20,62,3.8,0,1.081,1,1,"S2",27,1
"9104",94,20,73,3.1,0,1.2075,2,2,"S2",27,1
"9105",95,20,118,2.8,0,1.2063,2,2,"S2",27,1
"9106",96,20,50,1.2,0,1.7027,1,1,"S2",27,1
"9107",97,20,2,1.47,1,1.9837,2,1,"S2",27,1
"9108",98,20,118,3.5,0,1.2229,1,1,"S2",27,1
"9109",99,20,29,3.1,0,1.4655,2,2,"S2",27,1
"9110",100,20,50,2.3,0,1.0382,1,1,"S2",27,1
"9111",101,20,14,1.025,0,1.3067,2,2,"S2",27,1
"9112",102,20,6,2.5,1,2.0091,1,2,"S2",27,1
"9113",103,20,14,1.2,0,1.2656,1,1,"S2",27,1
"9114",104,20,118,2.5,0,0.9754,1,1,"S2",27,1
"9115",105,20,62,1.9,0,1.0924,1,1,"S2",27,1
"9116",106,20,118,1.025,0,1.0364,2,2,"S2",27,1
"9117",107,20,6,2.8,1,1.7781,1,2,"S2",27,1
"9118",108,20,14,3.1,0,1.098,1,1,"S2",27,1
"9119",109,20,73,3.5,0,1.2483,2,2,"S2",27,1
"9120",110,20,29,1.08,0,1.3033,2,2,"S2",27,1
"9121",111,20,29,1.2,0,1.4849,2,2,"S2",27,1
"9122",112,20,2,1.5,1,1.8158,2,1,"S2",27,1
"9123",113,20,14,1.83,0,1.0759,1,1,"S2",27,1
"9124",114,20,50,1.47,0,1.21,2,2,"S2",27,1
"9125",115,20,4,2.3,1,1.1906,1,2,"S2",27,1
"9126",116,20,23,1.83,0,1.3703,2,2,"S2",27,1
"9127",117,20,73,2.07,0,1.229,2,2,"S2",27,1
"9128",118,20,29,2.3,0,1.2593,2,2,"S2",27,1
"9129",119,20,29,1.33,0,1.0467,1,1,"S2",27,1
"9130",120,20,50,1.83,0,1.1304,1,1,"S2",27,1
"9131",121,20,73,1.9,0,1.2122,2,2,"S2",27,1
"9132",122,20,2,2.3,1,1.4856,2,1,"S2",27,1
"9133",123,20,50,1.9,0,1.1829,2,2,"S2",27,1
"9134",124,20,23,1.7,0,0.924,1,1,"S2",27,1
"9135",125,20,2,1.2,1,1.2072,1,2,"S2",27,1
"9136",126,20,14,1.08,0,1.1549,1,1,"S2",27,1
"9137",127,20,62,1.08,0,1.2874,2,2,"S2",27,1
"9138",128,20,62,2.8,0,1.5494,2,2,"S2",27,1
"9139",129,20,50,3.5,0,1.6358,1,1,"S2",27,1
"9140",130,20,23,1.5,0,1.3381,2,2,"S2",27,1
"9141",131,20,23,2.07,0,1.1384,1,1,"S2",27,1
"9142",132,20,62,1.5,0,1.3166,1,1,"S2",27,1
"9143",133,20,2,1.83,1,1.5046,1,2,"S2",27,1
"9144",134,20,23,1.2,0,1.3639,1,1,"S2",27,1
"9145",135,20,14,1.33,0,1.3305,1,1,"S2",27,1
"9146",136,20,50,2.07,0,0.9721,1,1,"S2",27,1
"9147",137,20,50,3.8,0,1.8476,2,2,"S2",27,1
"9148",138,20,6,1.9,0,2.54,2,2,"S2",27,1
"9149",139,20,23,3.5,0,1.3046,2,2,"S2",27,1
"9150",140,20,2,2.8,1,1.0053,1,2,"S2",27,1
"9151",141,20,4,1.33,1,1.8778,2,1,"S2",27,1
"9152",142,20,62,2.3,0,1.0708,2,2,"S2",27,1
"9153",143,20,23,1.9,0,0.9671,2,2,"S2",27,1
"9154",144,20,4,3.5,1,2.1151,2,1,"S2",27,1
"9155",145,20,6,2.3,1,1.6968,1,2,"S2",27,1
"9156",146,20,62,1.025,0,1.4161,2,2,"S2",27,1
"9157",147,20,23,1.025,0,1.3466,2,2,"S2",27,1
"9158",148,20,2,1.025,0,1.817,1,1,"S2",27,1
"9159",149,20,14,2.5,0,2.1001,2,2,"S2",27,1
"9160",150,20,4,1.08,0,1.3745,1,1,"S2",27,1
"9161",151,20,4,3.1,1,1.4629,1,2,"S2",27,1
"9162",152,20,118,1.9,0,0.9895,2,2,"S2",27,1
"9163",153,20,118,2.07,0,1.4812,1,1,"S2",27,1
"9164",154,20,62,1.2,0,1.5168,2,2,"S2",27,1
"9165",155,20,6,1.7,0,2.1183,2,2,"S2",27,1
"9166",156,20,29,3.8,0,1.0244,1,1,"S2",27,1
"9167",157,20,2,2.5,1,1.6281,2,1,"S2",27,1
"9168",158,20,73,1.5,0,1.2631,2,2,"S2",27,1
"9169",159,20,6,1.5,1,1.0198,1,2,"S2",27,1
"9170",160,20,14,3.8,0,1.14,1,1,"S2",27,1
"9171",161,20,29,2.07,0,0.9612,2,2,"S2",27,1
"9172",162,20,23,1.08,0,1.344,1,1,"S2",27,1
"9173",163,20,14,1.7,0,1.1945,2,2,"S2",27,1
"9174",164,20,73,3.8,0,0.8449,2,2,"S2",27,1
"9175",165,20,23,1.47,0,1.759,1,1,"S2",27,1
"9176",166,20,118,1.08,0,0.9418,2,2,"S2",27,1
"9177",167,20,6,1.33,0,1.7026,2,2,"S2",27,1
"9178",168,20,62,1.7,0,0.8384,2,2,"S2",27,1
"9179",169,20,118,2.3,0,1.0201,2,2,"S2",27,1
"9180",170,20,29,3.5,0,1.5812,1,1,"S2",27,1
"9181",1,20,58,1.9,0,2.1198,1,1,"S1",28,1
"9182",2,20,1,1.35,1,2.2808,1,2,"S1",28,1
"9183",3,20,45,2.55,0,1.5155,1,1,"S1",28,1
"9184",4,20,45,2.05,0,0.9615,1,1,"S1",28,1
"9185",5,20,32,2.25,0,0.8028,1,1,"S1",28,1
"9186",6,20,24,1.55,0,0.8945,2,2,"S1",28,1
"9187",7,20,75,2.25,0,0.9169,1,1,"S1",28,1
"9188",8,20,45,1.65,0,0.8813,1,1,"S1",28,1
"9189",9,20,13,2.85,1,1.6069,1,2,"S1",28,1
"9190",10,20,122,2.55,0,0.8546,2,2,"S1",28,1
"9191",11,20,3,1.9,1,1.3058,2,1,"S1",28,1
"9192",12,20,1,1.45,1,1.7183,1,2,"S1",28,1
"9193",13,20,122,1.25,0,0.8937,1,1,"S1",28,1
"9194",14,20,7,1.05,1,0.9573,2,1,"S1",28,1
"9195",15,20,7,1.9,0,2.1578,2,2,"S1",28,1
"9196",16,20,3,1.25,0,2.2466,1,1,"S1",28,1
"9197",17,20,32,1.55,0,0.8452,1,1,"S1",28,1
"9198",18,20,122,1.45,0,0.7712,2,2,"S1",28,1
"9199",19,20,13,2.25,0,0.8221,1,1,"S1",28,1
"9200",20,20,3,1.45,1,2.5587,1,2,"S1",28,1
"9201",21,20,1,1.25,1,1.3396,2,1,"S1",28,1
"9202",22,20,13,1.35,0,1.166,1,1,"S1",28,1
"9203",23,20,3,3.45,1,0.9859,1,2,"S1",28,1
"9204",24,20,32,1.05,0,1.5546,2,2,"S1",28,1
"9205",25,20,58,1.85,0,1.2208,2,2,"S1",28,1
"9206",26,20,32,1.45,0,1.3988,1,1,"S1",28,1
"9207",27,20,122,2.05,0,0.7234,1,1,"S1",28,1
"9208",28,20,45,1.85,0,0.7606,2,2,"S1",28,1
"9209",29,20,75,1.15,0,0.8936,2,2,"S1",28,1
"9210",30,20,3,2.85,0,0.7196,1,1,"S1",28,1
"9211",31,20,7,3.85,1,1.4057,1,2,"S1",28,1
"9212",32,20,45,2.85,0,1.0427,2,2,"S1",28,1
"9213",33,20,32,1.055,0,1.409,1,1,"S1",28,1
"9214",34,20,7,1.85,1,4.019,1,2,"S1",28,1
"9215",35,20,7,1.15,0,1.4255,2,2,"S1",28,1
"9216",36,20,75,1.05,0,1.2926,2,2,"S1",28,1
"9217",37,20,3,1.85,1,1.0678,1,2,"S1",28,1
"9218",38,20,1,1.055,0,1.009,2,2,"S1",28,1
"9219",39,20,32,3.05,0,0.9859,2,2,"S1",28,1
"9220",40,20,3,2.25,1,0.9728,1,2,"S1",28,1
"9221",41,20,122,1.65,0,1.3203,2,2,"S1",28,1
"9222",42,20,122,3.45,0,0.6602,2,2,"S1",28,1
"9223",43,20,24,2.05,0,1.3928,2,2,"S1",28,1
"9224",44,20,1,3.05,1,1.5011,2,1,"S1",28,1
"9225",45,20,122,1.05,0,0.7211,2,2,"S1",28,1
"9226",46,20,3,1.55,1,1.5306,1,2,"S1",28,1
"9227",47,20,45,1.35,0,1.0105,1,1,"S1",28,1
"9228",48,20,1,2.85,1,1.0273,2,1,"S1",28,1
"9229",49,20,24,1.15,0,1.0483,2,2,"S1",28,1
"9230",50,20,7,2.85,1,1.2261,1,2,"S1",28,1
"9231",51,20,1,1.05,0,1.7983,2,2,"S1",28,1
"9232",52,20,122,1.055,0,2.8754,1,1,"S1",28,1
"9233",53,20,24,2.55,0,1.6142,1,1,"S1",28,1
"9234",54,20,13,1.05,0,1.2519,1,1,"S1",28,1
"9235",55,20,24,1.055,0,0.9115,1,1,"S1",28,1
"9236",56,20,32,2.55,0,0.9177,2,2,"S1",28,1
"9237",57,20,75,1.9,0,0.7009,1,1,"S1",28,1
"9238",58,20,24,1.9,0,0.8504,1,1,"S1",28,1
"9239",59,20,122,3.85,0,0.7865,2,2,"S1",28,1
"9240",60,20,32,2.05,0,1.3986,2,2,"S1",28,1
"9241",61,20,45,1.45,0,1.0568,2,2,"S1",28,1
"9242",62,20,58,1.55,0,1.0054,1,1,"S1",28,1
"9243",63,20,7,3.05,1,1.5332,1,2,"S1",28,1
"9244",64,20,1,1.65,1,1.4934,2,1,"S1",28,1
"9245",65,20,3,1.35,1,1.0806,2,1,"S1",28,1
"9246",66,20,58,2.85,0,0.8278,1,1,"S1",28,1
"9247",67,20,75,3.85,0,0.9474,1,1,"S1",28,1
"9248",68,20,7,1.25,0,1.7903,2,2,"S1",28,1
"9249",69,20,45,3.85,0,1.3444,1,1,"S1",28,1
"9250",70,20,45,1.15,0,0.7978,2,2,"S1",28,1
"9251",71,20,24,1.35,0,1.397,1,1,"S1",28,1
"9252",72,20,13,3.05,1,1.1433,1,2,"S1",28,1
"9253",73,20,122,1.85,0,0.6904,1,1,"S1",28,1
"9254",74,20,75,3.05,0,1.1234,1,1,"S1",28,1
"9255",75,20,75,1.25,0,0.9235,1,1,"S1",28,1
"9256",76,20,7,1.65,1,1.9804,1,2,"S1",28,1
"9257",77,20,3,1.65,1,1.1663,1,2,"S1",28,1
"9258",78,20,7,3.45,1,1.3128,2,1,"S1",28,1
"9259",79,20,1,1.15,0,1.2449,1,1,"S1",28,1
"9260",80,20,13,1.9,0,1.3851,2,2,"S1",28,1
"9261",81,20,24,3.45,0,0.8965,1,1,"S1",28,1
"9262",82,20,24,3.05,0,0.9893,1,1,"S1",28,1
"9263",83,20,1,1.55,1,1.1536,2,1,"S1",28,1
"9264",84,20,45,1.9,0,0.842,2,2,"S1",28,1
"9265",85,20,122,1.9,0,1.3498,1,1,"S1",28,1
"9266",86,20,7,1.35,0,2.2226,2,2,"S1",28,1
"9267",87,20,58,3.45,0,1.0618,2,2,"S1",28,1
"9268",88,20,24,1.65,0,0.8602,2,2,"S1",28,1
"9269",89,20,7,2.05,1,1.9266,2,1,"S1",28,1
"9270",90,20,75,1.85,0,0.8272,1,1,"S1",28,1
"9271",91,20,32,1.25,0,1.5794,2,2,"S1",28,1
"9272",92,20,122,1.35,0,0.6667,2,2,"S1",28,1
"9273",93,20,1,3.45,1,1.2425,1,2,"S1",28,1
"9274",94,20,1,2.55,1,1.1011,2,1,"S1",28,1
"9275",95,20,32,1.85,0,0.8466,1,1,"S1",28,1
"9276",96,20,75,1.055,0,0.9667,2,2,"S1",28,1
"9277",97,20,32,3.45,0,0.7633,1,1,"S1",28,1
"9278",98,20,1,2.05,1,0.7058,1,2,"S1",28,1
"9279",99,20,24,3.85,0,0.6408,2,2,"S1",28,1
"9280",100,20,45,3.45,0,0.8549,1,1,"S1",28,1
"9281",101,20,13,2.55,0,0.8107,1,1,"S1",28,1
"9282",102,20,3,2.05,1,1.3479,2,1,"S1",28,1
"9283",103,20,45,1.055,0,1.2084,1,1,"S1",28,1
"9284",104,20,75,1.35,0,0.7568,1,1,"S1",28,1
"9285",105,20,24,1.25,0,1.4526,2,2,"S1",28,1
"9286",106,20,58,3.05,0,0.7909,1,1,"S1",28,1
"9287",107,20,13,3.45,0,2.8764,2,2,"S1",28,1
"9288",108,20,122,3.05,0,0.7524,1,1,"S1",28,1
"9289",109,20,13,1.65,0,1.3704,2,2,"S1",28,1
"9290",110,20,122,2.25,0,0.7927,1,1,"S1",28,1
"9291",111,20,58,1.25,0,0.7305,1,1,"S1",28,1
"9292",112,20,122,2.85,0,0.5973,2,2,"S1",28,1
"9293",113,20,24,2.85,0,0.6376,1,1,"S1",28,1
"9294",114,20,3,2.55,1,1.3733,1,2,"S1",28,1
"9295",115,20,58,1.15,0,0.8655,2,2,"S1",28,1
"9296",116,20,13,1.85,0,3.41,2,2,"S1",28,1
"9297",117,20,3,1.055,0,1.3249,2,2,"S1",28,1
"9298",118,20,75,1.45,0,0.9587,1,1,"S1",28,1
"9299",119,20,58,1.055,0,0.8982,2,2,"S1",28,1
"9300",120,20,45,1.55,0,0.7891,2,2,"S1",28,1
"9301",121,20,58,3.85,0,0.6674,2,2,"S1",28,1
"9302",122,20,24,2.25,0,0.6099,2,2,"S1",28,1
"9303",123,20,1,2.25,1,0.7526,1,2,"S1",28,1
"9304",124,20,75,2.85,0,0.7576,1,1,"S1",28,1
"9305",125,20,75,2.05,0,0.6563,1,1,"S1",28,1
"9306",126,20,1,1.9,1,1.8635,2,1,"S1",28,1
"9307",127,20,13,1.45,0,1.4472,1,1,"S1",28,1
"9308",128,20,3,1.05,0,2.3077,2,2,"S1",28,1
"9309",129,20,58,2.05,0,0.9595,2,2,"S1",28,1
"9310",130,20,32,3.85,0,0.7729,2,2,"S1",28,1
"9311",131,20,7,1.055,0,1.2571,2,2,"S1",28,1
"9312",132,20,45,1.05,0,1.0999,1,1,"S1",28,1
"9313",133,20,32,1.15,0,1.2257,2,2,"S1",28,1
"9314",134,20,3,1.15,0,1.1154,2,2,"S1",28,1
"9315",135,20,1,1.85,1,1.5798,2,1,"S1",28,1
"9316",136,20,45,3.05,0,0.9986,2,2,"S1",28,1
"9317",137,20,122,1.15,0,0.5144,2,2,"S1",28,1
"9318",138,20,58,2.25,0,0.6358,1,1,"S1",28,1
"9319",139,20,32,1.9,0,0.6437,2,2,"S1",28,1
"9320",140,20,75,3.45,0,0.689,1,1,"S1",28,1
"9321",141,20,7,1.55,0,1.2688,1,1,"S1",28,1
"9322",142,20,45,2.25,0,0.769,1,1,"S1",28,1
"9323",143,20,3,3.85,1,1.3281,1,2,"S1",28,1
"9324",144,20,122,1.55,0,1.0732,2,2,"S1",28,1
"9325",145,20,75,1.65,0,0.9378,1,1,"S1",28,1
"9326",146,20,58,2.55,0,0.6292,2,2,"S1",28,1
"9327",147,20,24,1.85,0,2.3345,2,2,"S1",28,1
"9328",148,20,58,1.65,0,0.663,1,1,"S1",28,1
"9329",149,20,13,1.25,0,1.3285,1,1,"S1",28,1
"9330",150,20,24,1.45,0,0.8596,2,2,"S1",28,1
"9331",151,20,32,2.85,0,0.8125,1,1,"S1",28,1
"9332",152,20,58,1.45,0,0.7661,1,1,"S1",28,1
"9333",153,20,7,2.55,1,2.4201,1,2,"S1",28,1
"9334",154,20,58,1.35,0,1.0217,1,1,"S1",28,1
"9335",155,20,13,1.15,0,0.6158,1,1,"S1",28,1
"9336",156,20,58,1.05,0,0.9335,2,2,"S1",28,1
"9337",157,20,13,3.85,0,2.0426,2,2,"S1",28,1
"9338",158,20,13,1.55,0,3.2345,1,1,"S1",28,1
"9339",159,20,32,1.65,0,0.8288,1,1,"S1",28,1
"9340",160,20,3,3.05,0,0.564,1,1,"S1",28,1
"9341",161,20,75,2.55,0,0.6835,2,2,"S1",28,1
"9342",162,20,7,2.25,0,1.3179,1,1,"S1",28,1
"9343",163,20,32,1.35,0,0.7414,2,2,"S1",28,1
"9344",164,20,45,1.25,0,0.6882,1,1,"S1",28,1
"9345",165,20,13,1.055,0,0.9089,1,1,"S1",28,1
"9346",166,20,7,1.45,0,1.4447,1,1,"S1",28,1
"9347",167,20,13,2.05,0,2.8689,2,2,"S1",28,1
"9348",168,20,24,1.05,0,2.0188,1,1,"S1",28,1
"9349",169,20,1,3.85,1,1.2233,2,1,"S1",28,1
"9350",170,20,75,1.55,0,0.8219,2,2,"S1",28,1
"9351",1,20,2,1.025,0,1.3581,1,1,"S2",28,0
"9352",2,20,50,2.5,0,2.1081,2,2,"S2",28,0
"9353",3,20,118,3.1,0,1.436,2,2,"S2",28,0
"9354",4,20,73,2.07,0,1.0238,1,1,"S2",28,0
"9355",5,20,6,1.025,0,1.3835,2,2,"S2",28,0
"9356",6,20,62,2.3,0,2.3645,1,1,"S2",28,0
"9357",7,20,23,1.47,0,1.9695,2,2,"S2",28,0
"9358",8,20,29,1.47,0,1.3616,2,2,"S2",28,0
"9359",9,20,6,2.8,1,1.2867,1,2,"S2",28,0
"9360",10,20,50,1.025,0,1.0474,1,1,"S2",28,0
"9361",11,20,14,3.8,1,1.1565,2,1,"S2",28,0
"9362",12,20,23,1.5,0,1.6899,2,2,"S2",28,0
"9363",13,20,2,2.8,1,1.2572,1,2,"S2",28,0
"9364",14,20,2,2.3,1,1.608,1,2,"S2",28,0
"9365",15,20,4,1.47,0,1.8695,1,1,"S2",28,0
"9366",16,20,29,1.83,0,1.6422,1,1,"S2",28,0
"9367",17,20,23,1.33,0,2.3973,1,1,"S2",28,0
"9368",18,20,4,1.08,0,1.7076,1,1,"S2",28,0
"9369",19,20,62,1.2,0,1.3561,2,2,"S2",28,0
"9370",20,20,23,1.025,0,1.1102,2,2,"S2",28,0
"9371",21,20,4,3.8,1,1.9599,1,2,"S2",28,0
"9372",22,20,14,3.1,1,4.2932,2,1,"S2",28,0
"9373",23,20,62,2.5,0,4.6205,1,1,"S2",28,0
"9374",24,20,4,3.1,1,1.264,2,1,"S2",28,0
"9375",25,20,6,2.07,1,1.285,2,1,"S2",28,0
"9376",26,20,62,1.5,0,0.9566,1,1,"S2",28,0
"9377",27,20,6,1.47,0,1.8565,2,2,"S2",28,0
"9378",28,20,6,2.3,1,1.1915,2,1,"S2",28,0
"9379",29,20,6,1.33,0,1.672,2,2,"S2",28,0
"9380",30,20,118,1.5,0,0.9582,1,1,"S2",28,0
"9381",31,20,29,1.08,0,0.7617,1,1,"S2",28,0
"9382",32,20,29,1.2,0,1.1949,2,2,"S2",28,0
"9383",33,20,4,2.07,1,1.3479,1,2,"S2",28,0
"9384",34,20,2,1.2,0,0.8449,1,1,"S2",28,0
"9385",35,20,50,3.5,0,3.7158,2,2,"S2",28,0
"9386",36,20,50,1.83,0,2.139,2,2,"S2",28,0
"9387",37,20,6,1.5,1,1.9435,1,2,"S2",28,0
"9388",38,20,2,1.5,1,1.3572,2,1,"S2",28,0
"9389",39,20,14,1.9,0,1.3123,1,1,"S2",28,0
"9390",40,20,2,3.8,1,1.0537,1,2,"S2",28,0
"9391",41,20,118,1.2,0,1.6142,2,2,"S2",28,0
"9392",42,20,29,3.1,0,0.9535,1,1,"S2",28,0
"9393",43,20,4,2.5,1,1.5135,1,2,"S2",28,0
"9394",44,20,73,1.5,0,1.4628,2,2,"S2",28,0
"9395",45,20,2,1.33,0,1.3135,1,1,"S2",28,0
"9396",46,20,23,1.7,0,0.8937,1,1,"S2",28,0
"9397",47,20,14,1.7,0,0.8535,1,1,"S2",28,0
"9398",48,20,29,2.07,0,2.1046,2,2,"S2",28,0
"9399",49,20,23,2.5,0,2.0104,1,1,"S2",28,0
"9400",50,20,50,3.8,0,2.2068,2,2,"S2",28,0
"9401",51,20,4,1.7,1,2.0429,1,2,"S2",28,0
"9402",52,20,2,1.9,1,1.5666,2,1,"S2",28,0
"9403",53,20,23,1.9,0,2.093,2,2,"S2",28,0
"9404",54,20,14,1.08,0,1.2683,2,2,"S2",28,0
"9405",55,20,23,1.2,0,2.394,2,2,"S2",28,0
"9406",56,20,29,3.8,0,1.0313,2,2,"S2",28,0
"9407",57,20,118,1.7,0,2.874,1,1,"S2",28,0
"9408",58,20,14,2.5,1,1.5713,2,1,"S2",28,0
"9409",59,20,4,2.8,1,1.1186,2,1,"S2",28,0
"9410",60,20,4,1.83,1,2.2113,1,2,"S2",28,0
"9411",61,20,6,3.8,1,0.9286,1,2,"S2",28,0
"9412",62,20,14,1.83,0,1.6441,1,1,"S2",28,0
"9413",63,20,4,1.9,1,2.8807,2,1,"S2",28,0
"9414",64,20,62,3.1,0,1.7459,2,2,"S2",28,0
"9415",65,20,23,1.2,0,1.4601,1,1,"S2",28,0
"9416",66,20,62,1.9,0,2.4347,1,1,"S2",28,0
"9417",67,20,62,1.33,0,1.4791,2,2,"S2",28,0
"9418",68,20,4,2.3,1,1.4651,1,2,"S2",28,0
"9419",69,20,2,1.47,0,1.2455,1,1,"S2",28,0
"9420",70,20,2,2.5,1,0.793,1,2,"S2",28,0
"9421",71,20,50,1.2,0,2.4164,2,2,"S2",28,0
"9422",72,20,118,1.83,0,1.3051,2,2,"S2",28,0
"9423",73,20,118,2.07,0,1.9373,2,2,"S2",28,0
"9424",74,20,50,1.9,0,3.571,2,2,"S2",28,0
"9425",75,20,118,2.3,0,1.5025,2,2,"S2",28,0
"9426",76,20,73,1.025,0,1.8962,2,2,"S2",28,0
"9427",77,20,23,1.08,0,0.8192,1,1,"S2",28,0
"9428",78,20,2,1.83,1,1.2355,2,1,"S2",28,0
"9429",79,20,14,2.3,1,2.0001,1,2,"S2",28,0
"9430",80,20,6,1.2,0,1.8351,2,2,"S2",28,0
"9431",81,20,23,3.8,1,1.8026,1,2,"S2",28,0
"9432",82,20,118,2.5,0,1.578,2,2,"S2",28,0
"9433",83,20,29,1.33,0,2.1473,1,1,"S2",28,0
"9434",84,20,6,1.08,0,1.2802,2,2,"S2",28,0
"9435",85,20,73,1.47,0,1.8426,1,1,"S2",28,0
"9436",86,20,50,1.08,0,1.6012,2,2,"S2",28,0
"9437",87,20,73,1.08,0,1.0137,1,1,"S2",28,0
"9438",88,20,29,1.2,0,2.6025,1,1,"S2",28,0
"9439",89,20,14,1.5,1,3.8228,1,2,"S2",28,0
"9440",90,20,14,1.025,0,1.8292,2,2,"S2",28,0
"9441",91,20,2,1.2,0,1.6126,2,2,"S2",28,0
"9442",92,20,50,1.33,0,1.6147,1,1,"S2",28,0
"9443",93,20,73,2.8,0,1.1844,1,1,"S2",28,0
"9444",94,20,50,3.1,0,1.9334,1,1,"S2",28,0
"9445",95,20,14,1.2,0,1.797,1,1,"S2",28,0
"9446",96,20,73,1.2,0,1.2584,1,1,"S2",28,0
"9447",97,20,14,2.07,1,1.454,2,1,"S2",28,0
"9448",98,20,4,3.5,1,1.185,2,1,"S2",28,0
"9449",99,20,4,1.33,0,1.1754,2,2,"S2",28,0
"9450",100,20,23,1.83,0,3.1172,2,2,"S2",28,0
"9451",101,20,62,1.025,0,0.9953,1,1,"S2",28,0
"9452",102,20,4,1.025,0,1.3566,1,1,"S2",28,0
